path,topic_name,message_type,rosbag_duration,message_count
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/wayback/2019-05-30-16-11-25,/camera/image_color/compressed,sensor_msgs/msg/CompressedImage,80.863749543,34638
/rosbags2/year3/test_track_days/F19_3_Track_Day/mpc_3,/camera/right/image_raw,sensor_msgs/msg/Image,137.550855849,31478
/rosbags2/year4/april_3/ring_road_c_auto_center,/camera/right/image_color,sensor_msgs/msg/Image,139.761352743,30958
/rosbags2/year4/april_3/ring_road_c_auto_center,/camera/left/image_color,sensor_msgs/msg/Image,139.761352743,30958
/rosbags2/year4/april_3/ring_road_c_auto_center,/camera/center/image_rect_color,sensor_msgs/msg/Image,139.761352743,30958
/rosbags2/year3/test_track_days/F19_3_Track_Day/loop-wato-mpc-2-p2,/camera/right/image_raw,sensor_msgs/msg/Image,126.089114363,28859
/rosbags2/year3/parking_lot/W20.0.2/stop_sign_exp_2,/camera/right/image_color,sensor_msgs/msg/Image,179.817461081,26434
/rosbags2/year5/2022-03-29/191835_radar,/camera/right/image_rect_color,sensor_msgs/msg/Image,180.094459872,25674
/rosbags2/year5/2022-03-29/191835_radar,/camera/left/image_rect_color,sensor_msgs/msg/Image,180.094459872,25674
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/lessbright/2019-05-30-15-53-39,/camera/camera_info,sensor_msgs/msg/CameraInfo,59.834071879,25642
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/lessbright/2019-05-30-15-53-39,/camera/image_mono/compressed,sensor_msgs/msg/CompressedImage,59.834071879,25642
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/lessbright/2019-05-30-15-53-39,/camera/image_raw/compressed,sensor_msgs/msg/CompressedImage,59.834071879,25642
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/lessbright/2019-05-30-15-53-39,/camera/image_color/compressed,sensor_msgs/msg/CompressedImage,59.834071879,25642
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/lessbright/2019-05-30-15-53-39,/camera/image_raw,sensor_msgs/msg/Image,59.834071879,25642
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/lessbright/2019-05-30-15-53-39,/camera/image_mono,sensor_msgs/msg/Image,59.834071879,25642
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/lessbright/2019-05-30-15-53-39,/camera/image_color,sensor_msgs/msg/Image,59.834071879,25642
/rosbags2/year3/test_track_days/F19_5/lane_change_5,/camera/right/image_color,sensor_msgs/msg/Image,70.051594094,25479
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/right/image_mono,sensor_msgs/msg/Image,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/left/image_mono,sensor_msgs/msg/Image,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/left/image_raw,sensor_msgs/msg/Image,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/left/image_mono/compressed,sensor_msgs/msg/CompressedImage,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/left/image_raw/compressed,sensor_msgs/msg/CompressedImage,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/right/image_color,sensor_msgs/msg/Image,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/left/image_color,sensor_msgs/msg/Image,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/right/image_mono/compressed,sensor_msgs/msg/CompressedImage,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/right/image_raw,sensor_msgs/msg/Image,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/right/camera_info,sensor_msgs/msg/CameraInfo,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/left/camera_info,sensor_msgs/msg/CameraInfo,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/right/image_raw/compressed,sensor_msgs/msg/CompressedImage,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/left/image_color/compressed,sensor_msgs/msg/CompressedImage,47.641665755,25423
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/15,/camera/right/image_color/compressed,sensor_msgs/msg/CompressedImage,47.641665755,25423
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_raw/compressed,sensor_msgs/msg/CompressedImage,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_mono/compressed,sensor_msgs/msg/CompressedImage,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_mono,sensor_msgs/msg/Image,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/camera_info,sensor_msgs/msg/CameraInfo,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_rect_color/compressed,sensor_msgs/msg/CompressedImage,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_color/compressed,sensor_msgs/msg/CompressedImage,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_rect/compressed,sensor_msgs/msg/CompressedImage,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_raw,sensor_msgs/msg/Image,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_rect,sensor_msgs/msg/Image,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_color,sensor_msgs/msg/Image,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/traffic_sign_detection_visualizer,sensor_msgs/msg/Image,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/camera/right/image_rect_color,sensor_msgs/msg/Image,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/obstacle_detection_visualizer,sensor_msgs/msg/Image,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/obstacle_detection_visualizer/compressed,sensor_msgs/msg/CompressedImage,19.834879072,25088
/rosbags2/year3/parking_lot/F19.3.2/cyclist-f19-3-2,/traffic_sign_detection_visualizer/compressed,sensor_msgs/msg/CompressedImage,19.834879072,25088
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/left/image_color/compressed,sensor_msgs/msg/CompressedImage,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/right/image_color/compressed,sensor_msgs/msg/CompressedImage,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/right/image_mono/compressed,sensor_msgs/msg/CompressedImage,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/left/camera_info,sensor_msgs/msg/CameraInfo,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/right/image_color,sensor_msgs/msg/Image,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/right/image_raw,sensor_msgs/msg/Image,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/right/image_raw/compressed,sensor_msgs/msg/CompressedImage,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/left/image_mono,sensor_msgs/msg/Image,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/left/image_color,sensor_msgs/msg/Image,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/left/image_raw,sensor_msgs/msg/Image,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/right/image_mono,sensor_msgs/msg/Image,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/right/camera_info,sensor_msgs/msg/CameraInfo,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/left/image_mono/compressed,sensor_msgs/msg/CompressedImage,46.262169044,24639
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/2019-05-30-15-46-46,/camera/left/image_raw/compressed,sensor_msgs/msg/CompressedImage,46.262169044,24639
/rosbags2/year4/april_3/applanix/ring_road_pcl_1,/camera/center/image_rect_color,sensor_msgs/msg/Image,139.761352743,24077
/rosbags2/year4/april_3/applanix/ring_road_pcl_1_rectified,/camera/center/image_rect_color,sensor_msgs/msg/Image,139.573132426,24038
/rosbags2/year3/parking_lot/F19.6.1/pedistrian_5_sec_3,/camera/right/image_color,sensor_msgs/msg/Image,80.842485807,23671
/rosbags2/year3/parking_lot/F19.5.3/stop_sign,/camera/right/image_color,sensor_msgs/msg/Image,86.964690989,23382
/rosbags2/year3/test_track_days/F19_5/lane_change_4,/camera/right/image_color,sensor_msgs/msg/Image,64.132563708,23083
/rosbags2/year3/test_track_days/F19_5/lane_change_1,/camera/right/image_color,sensor_msgs/msg/Image,55.951365515,19831
/rosbags2/year3/test_track_days/F19_3_Track_Day/cyclist_7,/camera/right/image_raw,sensor_msgs/msg/Image,213.229012169,19005
/rosbags2/year3/test_track_days/F19_3_Track_Day/loop-wato-mpc-2,/camera/right/image_raw,sensor_msgs/msg/Image,81.203850113,18548
/rosbags2/year3/parking_lot/W20.0.2/stop_sign_mpc_normal,/camera/right/image_color,sensor_msgs/msg/Image,64.700903454,17921
/rosbags2/year3/test_track_days/F19_5/stop_sign_1,/camera/right/image_color,sensor_msgs/msg/Image,38.802893283,14354
/rosbags2/year4/april_3/ring_road_c_bright_center,/camera/center/image_rect_color,sensor_msgs/msg/Image,62.14103885,13766
/rosbags2/year4/april_3/ring_road_c_bright_center,/camera/right/image_color,sensor_msgs/msg/Image,62.14103885,13766
/rosbags2/year4/april_3/ring_road_c_bright_center,/camera/left/image_color,sensor_msgs/msg/Image,62.14103885,13766
/rosbags2/year3/parking_lot/F19.5.2/Ped_heur_stationary_cones_2019-11-27-16-28-55,/camera/right/image_color,sensor_msgs/msg/Image,80.016598385,13395
/rosbags2/year3/parking_lot/F19.6.1/pedistrian_5_sec_2,/camera/right/image_color,sensor_msgs/msg/Image,36.332433338,13011
/rosbags2/year3/test_track_days/F19_5/stop_sign,/camera/right/image_color,sensor_msgs/msg/Image,36.055518444,12939
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/left/image_mono,sensor_msgs/msg/Image,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/right/image_color/compressed,sensor_msgs/msg/CompressedImage,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/right/image_color,sensor_msgs/msg/Image,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/left/image_color/compressed,sensor_msgs/msg/CompressedImage,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/right/image_raw,sensor_msgs/msg/Image,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/left/image_color,sensor_msgs/msg/Image,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/left/image_raw,sensor_msgs/msg/Image,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/left/image_raw/compressed,sensor_msgs/msg/CompressedImage,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/left/image_mono/compressed,sensor_msgs/msg/CompressedImage,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/right/image_raw/compressed,sensor_msgs/msg/CompressedImage,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/right/camera_info,sensor_msgs/msg/CameraInfo,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/right/image_mono/compressed,sensor_msgs/msg/CompressedImage,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/left/camera_info,sensor_msgs/msg/CameraInfo,23.371919431,12801
/rosbags2/year2/year2_mcity/uoftcomp/mcity/try2/bothcam/speed/30,/camera/right/image_mono,sensor_msgs/msg/Image,23.371919431,12801
/rosbags2/year4/june_4/ped_2021-06-04-17-34-50,/camera/left/image_color,sensor_msgs/msg/Image,75.729389767,12062
/rosbags2/year4/june_4_backup/ped_2021-06-04-17-34-50,/camera/right/image_color,sensor_msgs/msg/Image,75.729389767,12062
/rosbags2/year4/june_4_backup/ped_2021-06-04-17-34-50,/camera/left/image_color,sensor_msgs/msg/Image,75.729389767,12062
/rosbags2/year4/june_4/ped_2021-06-04-17-34-50,/camera/right/image_color,sensor_msgs/msg/Image,75.729389767,12062
/rosbags2/year3/test_track_days/F19_5/right_turn_sign,/camera/right/image_color,sensor_msgs/msg/Image,43.107492097,11876
/rosbags2/year4/april_3/ring_road_cadat,/camera/center/image_rect_color,sensor_msgs/msg/Image,55.545148302,11750
/rosbags2/year4/april_3/ring_road_cadat,/camera/right/image_color,sensor_msgs/msg/Image,55.545148302,11750
/rosbags2/year4/april_3/ring_road_cadat,/camera/left/image_color,sensor_msgs/msg/Image,55.545148302,11750
/rosbags2/year3/test_track_days/F19_3_Track_Day/cyclist_1,/camera/right/image_raw,sensor_msgs/msg/Image,143.417136602,11688
/rosbags2/year3/test_track_days/F19_3_Track_Day/mpc_3.2,/camera/right/image_raw,sensor_msgs/msg/Image,51.879977464,11688
/rosbags2/year3/test_track_days/aug_10/Compressed/traffic_light_ped_odom,/camera/right/image_color,sensor_msgs/msg/Image,154.880332724,11631
/rosbags2/year3/test_track_days/aug_10/uncompressed/traffic_light_ped_odom.ori,/camera/right/image_color,sensor_msgs/msg/Image,154.880332724,11631
/rosbags2/year3/test_track_days/F19_4_Track_Day/mpc_uphill,/camera/right/image_color,sensor_msgs/msg/Image,32.642759317,11510
/rosbags2/year3/test_track_days/F19_5/ped_walkin,/camera/right/image_color,sensor_msgs/msg/Image,36.648111592,10729
/rosbags2/year4/april_3/applanix/ring_road_pcl_2,/camera/center/image_rect_color,sensor_msgs/msg/Image,62.14103885,10706
/rosbags2/year4/april_3/applanix/ring_road_pcl_2_rectified,/camera/center/image_rect_color,sensor_msgs/msg/Image,62.034681661,10684
/rosbags2/year3/parking_lot/F19.3.2/pedestrian-f19-3-2,/camera/right/image_raw,sensor_msgs/msg/Image,7.954976121,10658
/rosbags2/year3/parking_lot/F19.3.2/pedestrian-f19-3-2,/camera/right/camera_info,sensor_msgs/msg/CameraInfo,7.954976121,10658
/rosbags2/year3/parking_lot/F19.3.2/pedestrian-f19-3-2,/camera/right/image_raw/compressed,sensor_msgs/msg/CompressedImage,7.954976121,10658
/rosbags2/year3/parking_lot/F19.3.2/pedestrian-f19-3-2,/camera/right/image_mono/compressed,sensor_msgs/msg/CompressedImage,7.954976121,10658
/rosbags2/year3/parking_lot/F19.3.2/pedestrian-f19-3-2,/camera/right/image_rect_color/compressed,sensor_msgs/msg/CompressedImage,7.954976121,10658
